source_post_id,title,slug,mime_type,caption,description,alt_text,upload_path,file_exists,source_url,metadata_json
397,Pink-scarf,pink-scarf,image/jpeg,,,,2017/03/Pink-scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Pink-scarf.jpg,"{""file"": ""2017/03/Pink-scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Pink-scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Pink-scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Pink-scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Pink-scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Pink-scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Pink-scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Pink-scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
398,Red-Wrap-Scarfs,red-wrap-scarfs,image/jpeg,,,,2017/03/Red-Wrap-Scarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Red-Wrap-Scarfs.jpg,"{""custom_sizes"": {""200x150"": {""file"": ""398_Red-Wrap-Scarfs-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""464x516"": {""file"": ""398_Red-Wrap-Scarfs-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Red-Wrap-Scarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Red-Wrap-Scarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Red-Wrap-Scarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Red-Wrap-Scarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Red-Wrap-Scarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Red-Wrap-Scarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Red-Wrap-Scarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Red-Wrap-Scarfs-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
399,scarf-sarong,scarf-sarong,image/jpeg,,,,2017/03/scarf-sarong.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/scarf-sarong.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""399_scarf-sarong-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""399_scarf-sarong-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""293x293"": {""file"": ""399_scarf-sarong-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""399_scarf-sarong-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""399_scarf-sarong-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""399_scarf-sarong-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""399_scarf-sarong-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""399_scarf-sarong-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""399_scarf-sarong-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""399_scarf-sarong-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/03/scarf-sarong.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""scarf-sarong-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""scarf-sarong-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""scarf-sarong-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""scarf-sarong-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""scarf-sarong-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""scarf-sarong-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""scarf-sarong-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
401,Bohemian-Feathers-Shawl,bohemian-feathers-shawl,image/jpeg,,,,2017/03/Bohemian-Feathers-Shawl.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Bohemian-Feathers-Shawl.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""401_Bohemian-Feathers-Shawl-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""401_Bohemian-Feathers-Shawl-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""401_Bohemian-Feathers-Shawl-332x332.jpg"", ""height"": 332, ""width"": 332}, ""383x383"": {""file"": ""401_Bohemian-Feathers-Shawl-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""401_Bohemian-Feathers-Shawl-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""401_Bohemian-Feathers-Shawl-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Bohemian-Feathers-Shawl.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Bohemian-Feathers-Shawl-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Bohemian-Feathers-Shawl-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Bohemian-Feathers-Shawl-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Bohemian-Feathers-Shawl-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Bohemian-Feathers-Shawl-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Bohemian-Feathers-Shawl-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Bohemian-Feathers-Shawl-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
405,Orange-Woman-Silk-Shawl,orange-woman-silk-shawl,image/jpeg,,,,2017/03/Orange-Woman-Silk-Shawl.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Orange-Woman-Silk-Shawl.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""405_Orange-Woman-Silk-Shawl-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""405_Orange-Woman-Silk-Shawl-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""405_Orange-Woman-Silk-Shawl-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""405_Orange-Woman-Silk-Shawl-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x383"": {""file"": ""405_Orange-Woman-Silk-Shawl-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""405_Orange-Woman-Silk-Shawl-383x425.jpg"", ""height"": 425, ""width"": 383}, ""384x384"": {""file"": ""405_Orange-Woman-Silk-Shawl-384x384.jpg"", ""height"": 384, ""width"": 384}, ""464x516"": {""file"": ""405_Orange-Woman-Silk-Shawl-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Orange-Woman-Silk-Shawl.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Orange-Woman-Silk-Shawl-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Orange-Woman-Silk-Shawl-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Orange-Woman-Silk-Shawl-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Orange-Woman-Silk-Shawl-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Orange-Woman-Silk-Shawl-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Orange-Woman-Silk-Shawl-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Orange-Woman-Silk-Shawl-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
412,Owl-Scarf,owl-scarf,image/jpeg,,,,2017/03/Owl-Scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Owl-Scarf.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""412_Owl-Scarf-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""412_Owl-Scarf-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""464x516"": {""file"": ""412_Owl-Scarf-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Owl-Scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Owl-Scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Owl-Scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Owl-Scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Owl-Scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Owl-Scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Owl-Scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Owl-Scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
421,Purple-Winged-Scarfs,purple-winged-scarfs,image/jpeg,,,,2017/03/Purple-Winged-Scarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Purple-Winged-Scarfs.jpg,"{""custom_sizes"": {""464x516"": {""file"": ""421_Purple-Winged-Scarfs-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Purple-Winged-Scarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Purple-Winged-Scarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Purple-Winged-Scarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Purple-Winged-Scarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Purple-Winged-Scarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Purple-Winged-Scarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Purple-Winged-Scarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Purple-Winged-Scarfs-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
422,Silk-Satin-Wings,silk-satin-wings,image/jpeg,,,,2017/03/Silk-Satin-Wings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Silk-Satin-Wings.jpg,"{""custom_sizes"": {""464x516"": {""file"": ""422_Silk-Satin-Wings-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Silk-Satin-Wings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Silk-Satin-Wings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Silk-Satin-Wings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Silk-Satin-Wings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Silk-Satin-Wings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Silk-Satin-Wings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Silk-Satin-Wings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Silk-Satin-Wings-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
425,Bridesmaid-Accessories,bridesmaid-accessories,image/jpeg,,,,2017/03/Bridesmaid-Accessories.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Bridesmaid-Accessories.jpg,"{""custom_sizes"": {""200x150"": {""file"": ""425_Bridesmaid-Accessories-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""293x293"": {""file"": ""425_Bridesmaid-Accessories-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""425_Bridesmaid-Accessories-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""425_Bridesmaid-Accessories-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""425_Bridesmaid-Accessories-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""425_Bridesmaid-Accessories-464x516.jpg"", ""height"": 516, ""width"": 464}, ""535x535"": {""file"": ""425_Bridesmaid-Accessories-535x535.jpg"", ""height"": 535, ""width"": 535}}, ""file"": ""2017/03/Bridesmaid-Accessories.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Bridesmaid-Accessories-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Bridesmaid-Accessories-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Bridesmaid-Accessories-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Bridesmaid-Accessories-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Bridesmaid-Accessories-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Bridesmaid-Accessories-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Bridesmaid-Accessories-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
426,Wedding-Bridal-Party-Scarves,wedding-bridal-party-scarves,image/jpeg,,,,2017/03/Wedding-Bridal-Party-Scarves.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Wedding-Bridal-Party-Scarves.jpg,"{""custom_sizes"": {""293x293"": {""file"": ""426_Wedding-Bridal-Party-Scarves-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""426_Wedding-Bridal-Party-Scarves-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""426_Wedding-Bridal-Party-Scarves-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""426_Wedding-Bridal-Party-Scarves-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""426_Wedding-Bridal-Party-Scarves-464x516.jpg"", ""height"": 516, ""width"": 464}, ""535x535"": {""file"": ""426_Wedding-Bridal-Party-Scarves-535x535.jpg"", ""height"": 535, ""width"": 535}}, ""file"": ""2017/03/Wedding-Bridal-Party-Scarves.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Wedding-Bridal-Party-Scarves-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Wedding-Bridal-Party-Scarves-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Wedding-Bridal-Party-Scarves-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Wedding-Bridal-Party-Scarves-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Wedding-Bridal-Party-Scarves-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Wedding-Bridal-Party-Scarves-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Wedding-Bridal-Party-Scarves-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
427,Wings-Gift-For-Bridesmaid,wings-gift-for-bridesmaid,image/jpeg,,,,2017/03/Wings-Gift-For-Bridesmaid.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Wings-Gift-For-Bridesmaid.jpg,"{""file"": ""2017/03/Wings-Gift-For-Bridesmaid.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Wings-Gift-For-Bridesmaid-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Wings-Gift-For-Bridesmaid-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Wings-Gift-For-Bridesmaid-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Wings-Gift-For-Bridesmaid-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Wings-Gift-For-Bridesmaid-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Wings-Gift-For-Bridesmaid-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Wings-Gift-For-Bridesmaid-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
429,Gothic-Scarf,gothic-scarf,image/jpeg,,,,2017/03/Gothic-Scarf.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/03/Gothic-Scarf.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""429_Gothic-Scarf-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""429_Gothic-Scarf-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""429_Gothic-Scarf-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""429_Gothic-Scarf-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x383"": {""file"": ""429_Gothic-Scarf-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""429_Gothic-Scarf-383x425.jpg"", ""height"": 425, ""width"": 383}, ""384x384"": {""file"": ""429_Gothic-Scarf-384x384.jpg"", ""height"": 384, ""width"": 384}, ""464x516"": {""file"": ""429_Gothic-Scarf-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/03/Gothic-Scarf.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""Gothic-Scarf-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""Gothic-Scarf-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""Gothic-Scarf-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""Gothic-Scarf-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""Gothic-Scarf-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""Gothic-Scarf-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}, ""yith_wacp_image_size"": {""file"": ""Gothic-Scarf-170x170.jpg"", ""height"": 170, ""mime-type"": ""image/jpeg"", ""width"": 170}}, ""width"": 1700}"
